COUNTRY,DATE,HVGDP,NETD,PIGT,UDGGL,UMGS,UVG1,UVG5,UVGM,UXGS,Employees_Agriculture,Employees_Industry,Employees_Services,Employees_Total,EU_HVGDP,countryname,year,estimate_cc,estimate_ge,estimate_pv,estimate_rl,estimate_rq,estimate_va,Total_Trade,Trade_Openness,Net_Exports,Net_Exports_GDP,Prod_Agriculture,Prod_Industry,Prod_Services,Share_Agriculture,Share_Industry,Share_Services,dShare_Agr,dShare_Ind,dShare_Serv,Prod_Agr_lag,Prod_Ind_lag,Prod_Serv_lag,SC,dProd_Agr,dProd_Ind,dProd_Serv,Within_SP,Total_Prod,dTotal_Prod,GDP_growth,EU_Distance,log_GDP,log_EU_GDP,log_GDP_gap,Employment_growth,Decomposition_Check,Decomp_Error
Albania,2020,4.71467,1238.449,100.0,9.9,4.94774,2.516173,6.1173,0.945854,3.01585,447.468,254.541,539.548,1241.556,30.4435,Albania,2020,-0.5735387802124023,-0.15512122213840485,0.08861251920461655,-0.3780282139778137,0.22196723520755768,0.08632544428110123,7.96359,1.6891086756867395,-1.9318899999999997,-0.4097614467184341,0.005623135062172044,0.0037159200286005006,0.011337823511531874,0.36040903511400213,0.2050177358089365,0.4345740345179758,-0.003759483155585941,0.0035114140016666295,0.00024887459483380336,0.005488056749168933,0.0038052495889561644,0.011517209864585874,-4.404109280238788e-06,0.0001350783130031107,-8.932956035566375e-05,-0.00017938635305399936,-4.672120851743936e-05,0.007715581898843065,-5.1991460215028776e-05,-0.03314405008725896,-0.8451337723980489,1.5506789242405026,3.4158725066728515,1.865193582432349,-0.017667639917729683,-5.112531779767815e-05,8.66142417350626e-07
Albania,2021,5.42139,1239.111,102.9047563,11.45,6.77668,2.712241,6.89658,1.054564,4.74565,421.158,273.293,553.496,1247.947,33.18047,Albania,2021,-0.5771799683570862,-0.03598502278327942,0.196371927857399,-0.28071627020835876,0.17585939168930054,0.0855889618396759,11.52233,2.125346082831156,-2.0310299999999994,-0.3746327048967146,0.0064399607748161026,0.003858730373628304,0.012460035844884155,0.3374806782659841,0.21899407587020925,0.44352524586380676,-0.022928356848018028,0.01397634006127274,0.008951211345830934,0.005623135062172044,0.0037159200286005006,0.011337823511531874,2.4492969103585095e-05,0.0008168257126440585,0.00014281034502780336,0.0011222123333522807,0.0008113543618287777,0.008544741884070398,0.0008291599852273332,0.1498980840652686,-0.8366090052371169,1.6903522401365105,3.5019614498217084,1.811609209685198,0.0005345395732889724,0.0008358473309323628,6.687345705029611e-06
Albania,2022,6.50472,1288.896,113.382114,12.07,8.58252,3.06877,8.34915,1.355941,6.7208,440.337,283.606,573.948,1297.899,35.98339,Albania,2022,-0.40818944573402405,0.06454053521156311,0.10626131296157837,-0.16558510065078735,0.1593538224697113,0.14174018800258636,15.30332,2.352648538292194,-1.861720000000001,-0.28621062858970114,0.006969139545393643,0.004781073037947011,0.014546875326684647,0.3392690802597121,0.2185116099172586,0.44221314601521383,0.0017884019937279838,-0.0004824659529506503,-0.0013120998485929292,0.0064399607748161026,0.003858730373628304,0.012460035844884155,-6.693278483216041e-06,0.0005291787705775401,0.0009223426643187073,0.002086839481800492,0.001306141184070472,0.009841953033325399,0.0012972111492550002,0.19982513709583705,-0.8192299280306831,1.872528067225605,3.5830574430946163,1.7105293758690112,0.040177998581240715,0.001299447905587256,2.2367563322558005e-06
Albania,2023,7.92712,1307.984,126.5707204,13.12,9.54684,3.533636,10.44621,1.498122,8.42211,427.32,279.175,617.701,1324.196,38.15434,Albania,2023,-0.3322185277938843,0.25085535645484924,0.18334896862506866,-0.1640973687171936,0.17195366322994232,0.16899722814559937,17.96895,2.2667690157333307,-1.1247299999999996,-0.14188381152297425,0.008269297013947394,0.005366246977702158,0.01691143449662539,0.3227014731958109,0.21082604085799989,0.4664724859461893,-0.016567607063901202,-0.007685569059258712,0.024259339930975454,0.006969139545393643,0.004781073037947011,0.014546875326684647,0.00020069036091148392,0.001300157468553751,0.0005851739397551466,0.0023645591699407425,0.001614609677685167,0.011688577823826684,0.0018466247905012858,0.2186719797316412,-0.792235431146234,2.0702897918759247,3.641639512728011,1.5713497208520861,0.014809573464422243,0.001815300038596651,3.13247519046348e-05
Bulgaria,2002,2.22118,3222.12,53.8803189,8.89,7.27483,1.697236,9.65858,2.34963,5.88094,299.468,913.722,1584.232,2800.479,19.92738,Bulgaria,2002,-0.1719316989183426,0.17359639704227448,0.4675123691558838,-0.05604999139904976,0.5276799201965332,0.5285312533378601,13.15577,5.92287432805986,-1.3938899999999999,-0.6275448185198857,0.005667503706572989,0.0025714932988370643,0.006096695433497114,0.10693456369428231,0.32627346964572845,0.5657003676870993,-0.024327821815906703,-0.0002886539148367895,0.028837677474211287,0.00420159087171707,0.0018421577271326788,0.005058114763932076,4.3116982079662884e-05,0.0014659128348559194,0.0007293355717043854,0.0010385806695650378,0.0009881678010030235,0.004893964925285996,0.0010253620456505256,0.2567713608355917,-0.8885362752153068,0.7980385862028723,2.9920946654726794,2.1940560792698074,-0.005272906890590234,0.0010312847830826865,5.92273743216091e-06
Bulgaria,2003,2.40277,3317.39,53.5895777,8.13,8.38342,1.709815,10.12332,2.60933,6.46976,320.127,923.341,1630.331,2875.973,20.39532,Bulgaria,2003,-0.08732101321220398,0.03369713947176933,0.17352549731731415,-0.171991765499115,0.6683752536773682,0.5458919405937195,14.853179999999998,6.181690299113106,-1.9136599999999993,-0.7964391098607022,0.005341052144929981,0.002825965704977901,0.00620936484677038,0.11131085027571538,0.32105343130829117,0.5668798003319224,0.004376286581433075,-0.005220038337437283,0.0011794326448231196,0.005667503706572989,0.0025714932988370643,0.006096695433497114,1.8569968436715584e-05,-0.0003264515616430083,0.0002544724061408366,0.00011266941327326557,0.00011185576808483164,0.00502176654648705,0.00012780162120105357,0.0817538425521569,-0.882190129892544,0.8766222384822648,3.0153054627665608,2.138683224284296,0.0295674897272602,0.00013042573652154721,2.6241153204936403e-06
Bulgaria,2004,2.71087,3403.4,55.9046093,7.53,10.99135,1.782879,11.4021,2.69382,8.63927,318.516,975.741,1669.983,2969.854,21.25411,Bulgaria,2004,0.06820406019687653,0.0787450447678566,0.003630733583122492,-0.11816776543855667,0.7078437805175781,0.5696901679039001,19.63062,7.241446472903533,-2.352080000000001,-0.8676476555496947,0.0055974550729005765,0.0027607941041731363,0.0068276742936904155,0.10724971665273783,0.3285484741000736,0.5623114806317079,-0.004061133622977553,0.007495042791782425,-0.00456831970021454,0.005341052144929981,0.002825965704977901,0.00620936484677038,-2.8876356316253334e-05,0.0002564029279705955,-6.51716008047646e-05,0.0006183094469200357,0.00035812399767673735,0.005346659802131688,0.000324893255644638,0.12822700466544856,-0.8724543158946669,0.9972696165818067,3.056550288433488,2.059280671851681,0.025927008883489755,0.000329247641360484,4.354385715846015e-06
Bulgaria,2005,3.10598,3495.27,61.5859657,6.39,13.74716,1.750995,12.86837,3.25046,10.22409,266.364,1020.362,1693.14,2981.917,22.10644,Bulgaria,2005,0.0187454242259264,0.13438110053539276,0.1472705900669098,-0.10855761915445328,0.6575455069541931,0.5948927402496338,23.971249999999998,7.717773456364817,-3.523069999999999,-1.1342861190348936,0.006573692390863631,0.003185594916314014,0.0076002988530186515,0.08932642994422715,0.34218323313492627,0.5678025243492694,-0.017923286708510677,0.013634759034852673,0.0054910437175614835,0.0055974550729005765,0.0027607941041731363,0.0068276742936904155,-2.5190971718437107e-05,0.0009762373179630548,0.0004248008121408779,0.000772624559328236,0.0006787244942910051,0.0059927305153027405,0.0006460707131710529,0.14575025729747293,-0.859498860965402,1.1333292855557318,3.0958689687891146,1.9625396832333828,0.02699359464065343,0.000653533522572568,7.462809401515068e-06
Bulgaria,2006,3.56019,3612.04,66.4618702,5.72,17.56144,1.670987,14.51086,3.68413,12.87661,252.157,1072.091,1785.736,3109.985,23.3243,Bulgaria,2006,-0.11058596521615982,-0.13029217720031738,0.39442119002342224,-0.10884617269039154,0.6165404319763184,0.5771172046661377,30.43805,8.549557748322421,-4.684830000000002,-1.315893252888189,0.0066267722093774906,0.0034363967237855744,0.008125982788049296,0.08107981228205281,0.3447254568751939,0.5741944092977941,-0.008246617662174341,0.002542223740267635,0.0063918849485247176,0.006573692390863631,0.003185594916314014,0.0076002988530186515,2.468003089831875e-06,5.307981851385927e-05,0.00025080180747156025,0.0005256839350306448,0.0003890462693668898,0.00638780476433166,0.0003950742490289195,0.14623725844982904,-0.8473613356027834,1.269813914226286,3.1494957355649635,1.8796818213386774,0.03340800567624247,0.00039151427245672166,3.559976572197821e-06
Bulgaria,2007,4.23835,3726.74,71.7875422,5.3,23.10757,1.51019,17.506,4.55226,16.99691,245.388,1154.685,1852.534,3252.607,24.67917,Bulgaria,2007,-0.2317924052476883,-0.1210842877626419,0.3576354682445526,-0.05768442526459694,0.6433606147766113,0.6909353137016296,40.104479999999995,9.4622860311206,-6.110659999999999,-1.441754456333243,0.006154294423525193,0.003942425856402396,0.009449759086742808,0.07544348272016878,0.35500292534573036,0.5695535919341009,-0.005636329561884035,0.010277468470536455,-0.0046408173636931505,0.0066267722093774906,0.0034363967237855744,0.008125982788049296,-3.9744415142475766e-05,-0.00047247778585229796,0.0005060291326168219,0.0013237762986935114,0.0008962376636198887,0.007246018347743826,0.0008582135834121658,0.19048421573005925,-0.8282620525730808,1.4441740425615919,3.2059595680016537,1.7617855254400618,0.03175490858351515,0.000856493248477413,1.7203349347528693e-06
Bulgaria,2008,4.88584,3814.65,78.7257017,4.85,26.89623,2.186241,19.82129,4.5952,19.54619,256.269,1218.883,1885.529,3360.681,25.3929,Bulgaria,2008,-0.2747873365879059,-0.17257727682590485,0.3698607087135315,-0.12108802050352097,0.7341217994689941,0.5779763460159302,46.44242,9.505513893209764,-7.35004,-1.5043554434856647,0.008531039649743043,0.0037700090984942774,0.010512323066895285,0.07625508044351725,0.3626892882722282,0.5610556312842546,0.0008115977233484756,0.007686362926497825,-0.008497960649846314,0.006154294423525193,0.003942425856402396,0.009449759086742808,-4.5005953583600944e-05,0.0023767452262178504,-0.00017241675790811897,0.0010625639801524773,0.0007232886155240394,0.00791587508603167,0.0006698567382878448,0.15276935599938657,-0.8075903106773941,1.5863412256763618,3.234469607390326,1.648128381713964,0.023588981254393904,0.0006782826619404384,8.425923652593593e-06
Bulgaria,2009,4.93303,3749.3,80.9217544,5.11,18.88611,1.584932,20.98886,4.81926,15.79731,224.003,1158.385,1871.039,3253.427,24.22874,Bulgaria,2009,-0.22926756739616394,0.07148142158985138,0.35367897152900696,-0.040312353521585464,0.6947851777076721,0.5604711771011353,34.68342,7.030855275560862,-3.088799999999999,-0.6261466076630386,0.0070754945246269026,0.004160326661688471,0.01121775655130652,0.06885139884804545,0.3560507120645399,0.5750978890874145,-0.007403681595471806,-0.006638576207688263,0.01404225780315993,0.008531039649743043,0.0037700090984942774,0.010512323066895285,5.942815666637325e-05,-0.0014555451251161405,0.0003903175631941938,0.0007054334844112352,0.0004263587175155489,0.008419753078830413,0.0005038779927987423,0.009658523406415265,-0.7963975840262432,1.5959534037251015,3.1875395318254554,1.5915861281003538,-0.01713132266394035,0.00048578687418192215,1.809111861682017e-05
Bulgaria,2010,5.0821,3603.89,80.2822699,5.86,20.40187,1.544043,22.78278,4.45627,19.18254,205.714,1027.199,1842.351,3075.264,25.09508,Bulgaria,2010,-0.23702354729175568,-0.06532546132802963,0.36009106040000916,-0.09706135839223862,0.6804325580596924,0.5314825773239136,39.58441,7.788986836150411,-1.2193299999999994,-0.23992640837449075,0.0075057750080208445,0.004338273304393793,0.012366145213371392,0.06689311876964059,0.3340197784645481,0.5990871027658113,-0.0019582800784048587,-0.02203093359999181,0.023989213678396792,0.0070754945246269026,0.004160326661688471,0.01121775655130652,0.00016359347849115375,0.00043028048339394196,0.00017794664270532213,0.0011483886620648719,0.0007534193374288384,0.00935955189538199,0.0009397988165515767,0.030218749936651523,-0.7974862004823257,1.6257245619967815,3.222671810987849,1.5969472489910674,-0.03878323953804719,0.0009170128159199922,2.278600063158453e-05
Bulgaria,2011,5.6448,3524.55,85.4679959,6.28,24.3196,1.933531,23.88847,5.46961,24.38527,192.077,934.35,1838.76,2965.186,25.88003,Bulgaria,2011,-0.2692643702030182,-0.07111138850450516,0.3017503023147583,-0.14156416058540344,0.5525200366973877,0.45008015632629395,48.70487,8.628272037981858,0.06566999999999723,0.011633715986394066,0.010066436897702485,0.005853919837320062,0.012991619352172117,0.06477738664623399,0.3151067083144194,0.6201162422863186,-0.0021157321234065996,-0.01891307015012872,0.021029139520507223,0.0075057750080208445,0.004338273304393793,0.012366145213371392,0.00016211911639087693,0.0025606618896816405,0.001515646532926269,0.0006254741388007252,0.0010522600687430266,0.010553001059629986,0.0011934491642479964,0.1107219456523878,-0.7818858788030771,1.7307347673902804,3.2534716288283185,1.522736861438038,-0.02201510034989962,0.0012143791851339037,2.093002088590732e-05
Bulgaria,2012,5.81637,3436.39,86.6707789,7.01,26.88493,1.871965,24.16235,5.93749,25.49947,191.755,923.084,1819.135,2933.974,25.98001,Bulgaria,2012,-0.28146079182624817,-0.028386928141117096,0.37983399629592896,-0.11505135893821716,0.5747108459472656,0.40091559290885925,52.3844,9.00637339096378,-1.385460000000002,-0.23820011450440773,0.009762274777711143,0.006432231519558351,0.01328232923889651,0.06535674821930937,0.3146190116204165,0.620024240160274,0.0005793615730753793,-0.0004876966940028926,-9.200212604454361e-05,0.010066436897702485,0.005853919837320062,0.012991619352172117,1.7819127635367365e-06,-0.0003041621199913417,0.0005783116822382891,0.00029070988672439194,0.0003428009858710756,0.010897098951797118,0.00034409789216713164,0.030394345238095255,-0.7761213332866308,1.7606763558143066,3.25732739615385,1.4966510403395432,-0.02501312224255592,0.0003445828986346124,4.850064674807321e-07
Bulgaria,2013,5.87376,3421.58,86.0394344,7.15,27.38853,1.899013,24.47257,5.36915,27.15355,190.509,895.965,1848.459,2934.933,26.2477,Bulgaria,2013,-0.3278925120830536,-0.013232986442744732,0.17071038484573364,-0.14725562930107117,0.5491098165512085,0.3372553884983063,54.54208,9.285718177113127,-0.2349800000000002,-0.04000503936149931,0.009968101244560625,0.0059925889962219505,0.013239444315508215,0.06491085145725643,0.30527613407188514,0.6298130144708585,-0.0004458967620529358,-0.009342877548531359,0.009788774310584447,0.009762274777711143,0.006432231519558351,0.01328232923889651,6.55692050737449e-05,0.00020582646684948191,-0.00043964252333640076,-4.2884923388294624e-05,-0.0001514574396258116,0.010814806675314224,-8.22922764828933e-05,0.00986697888889454,-0.7762181067293515,1.7704949739233307,3.2675783661512408,1.49708339222791,-0.004309755295528128,-8.588823455206671e-05,3.5959580691734023e-06
Bulgaria,2014,6.08246,3434.17,84.5735657,11.62,28.26617,1.961376,25.26757,5.60511,27.77279,216.667,883.607,1881.108,2981.382,26.83481,Bulgaria,2014,-0.3031664490699768,-0.11237889528274536,0.07854089885950089,-0.08202914893627167,0.5852736234664917,0.3664722144603729,56.03896,9.213206498686388,-0.4933799999999984,-0.08111520667624586,0.009052490688475865,0.006343442276939861,0.013432280336907822,0.07267334410686051,0.2963749697288036,0.6309516861643358,0.007762492649604075,-0.008901164343081525,0.0011386716934773666,0.009968101244560625,0.0059925889962219505,0.013239444315508215,3.911167362493658e-05,-0.0009156105560847606,0.00035085328071791065,0.00019283602139960783,0.00016912470830154178,0.011013032211236265,0.0001982255359220409,0.035530903543896875,-0.7733369455569091,1.8054092194105962,3.2896999252981556,1.4842907058875594,0.0036795866237235852,0.00020823638192647836,1.0010846004437451e-05
Bulgaria,2015,6.55732,3446.21,86.8582183,11.87,28.82983,1.860298,26.68876,6.24196,29.21279,206.361,918.557,1906.942,3031.86,27.77126,Bulgaria,2015,-0.3464406430721283,-0.012558597140014172,0.010424641892313957,-0.159493550658226,0.57826828956604,0.4326394200325012,58.04262,8.851576558716062,0.3829599999999971,0.058401908096599994,0.009014775078624353,0.006795397563787549,0.013995580358500678,0.06806415863529318,0.3029681449671159,0.6289676963975909,-0.004609185471567329,0.0065931752383122655,-0.0019839897667449646,0.009052490688475865,0.006343442276939861,0.013432280336907822,-2.655068874931314e-05,-3.771560985151197e-05,0.0004519552868476875,0.0005633000215928552,0.0004866224134057359,0.011475140013061286,0.0004621078018250211,0.07807038599514016,-0.7638810770559205,1.8805819828968255,3.3240016729937554,1.4434196900969298,0.0035059417559411,0.00046007172465642275,2.0360771685983534e-06
Bulgaria,2016,7.07153,3463.35,87.3956079,14.19,28.73675,1.976848,28.07786,7.02129,31.13357,208.179,910.217,1898.407,3016.803,28.46116,Bulgaria,2016,-0.26085567474365234,0.08883263915777206,0.06827937066555023,-0.1404438018798828,0.7012900710105896,0.4023781716823578,59.87032,8.46638846190287,2.396819999999998,0.3389393808694863,0.009495904966399108,0.007713863836865275,0.014790221485698274,0.06900649462361315,0.3017157567133154,0.6292777486630715,0.00094233598831997,-0.0012523882538004738,0.0003100522654806426,0.009014775078624353,0.006795397563787549,0.013995580358500678,4.323832291275351e-06,0.00048112988777475503,0.000918466273077726,0.0007946411271975967,0.0008108173232111583,0.012289830658481845,0.0008146906454205589,0.07841770723405306,-0.7515375339585597,1.9560768638508086,3.3485403507910263,1.3924634869402177,0.004973579671581296,0.0008151411555024337,4.5051008187477985e-07
Bulgaria,2017,7.71691,3525.35,90.6437533,13.18,32.88916,2.122737,30.42932,7.3605,35.17121,226.504,923.582,2000.165,3150.251,29.60257,Bulgaria,2017,-0.19633027911186218,0.09800964593887329,0.3213796615600586,-0.12496056407690048,0.6577866077423096,0.43008169531822205,68.06037,8.819640244605678,2.2820500000000052,0.29572069649639626,0.009371741779394625,0.007969514347399582,0.015213404894096238,0.07190030254732083,0.29317727381088043,0.6349224236417986,0.002893807923707678,-0.008538482902434974,0.0056446749787271155,0.009495904966399108,0.007713863836865275,0.014790221485698274,4.510062370190848e-05,-0.00012416318700448313,0.00025565051053430717,0.0004231834083979636,0.000334865623451764,0.012669643466504732,0.00037981280802288665,0.09126454953878449,-0.7393162147745955,2.0434140248442856,3.3878611818853255,1.34444715704104,0.017901742532519194,0.0003799662471536725,1.5343913078584874e-07
